default,balance
0,984.7631618
0,725.1205004
0,246.8238097
0,1051.321091
0,926.8926126
0,1024.024885
0,699.8420242
0,1036.323514
0,321.1088067
0,0
0,1299.187324
0,763.3753093
0,808.7427719
0,808.5075036
0,677.5528258
0,904.0089267
0,102.1667716
0,1218.346515
0,774.4138371
0,1309.564374
0,921.9989908
0,629.6962085
0,77.50293863
1,1772.855484
0,960.2376921
0,664.6529879
0,109.918734
1,1790.360537
0,1425.801629
0,1167.620124
0,891.1921462
0,1124.259312
0,1796.114376
0,237.9761856
0,1353.264924
0,1176.55006
0,1229.441498
0,270.548125
0,722.0554201
1,1170.198974
0,840.1365052
0,873.6412372
0,434.2433404
0,605.2744474
0,428.8421619
0,1662.762192
0,682.7124117
0,598.513777
0,1088.254765
0,911.0522329
0,538.1600228
0,721.7438218
0,438.5173671
0,516.865449
0,811.1712029
0,775.9818346
0,285.4000014
1,1554.816319
0,1057.015212
0,673.8124271
0,689.6873624
0,1400.344589
0,601.4172905
0,754.8595587
0,639.6652615
0,765.7724451
0,220.3689577
0,47.30266754
0,780.7223987
0,168.8134955
0,1557.640951
1,1891.109614
0,688.7475484
0,452.0078771
0,574.4911928
0,572.1661387
0,946.770746
0,523.9086948
0,1146.358385
0,1646.613919
0,1216.202309
0,1184.899625
0,1416.065555
0,431.9427414
0,521.0330664
0,806.9961112
0,775.4439275
0,942.2799083
0,1261.257138
0,509.3708922
0,1389.386452
1,1836.161765
0,196.4829904
0,1348.888866
0,661.6020253
0,718.9867228
0,451.1293241
0,114.4182416
0,889.0123127
0,1046.135324
0,1263.874831
0,1109.034634
0,698.4053812
0,1328.967126
0,1199.809244
0,1261.778453
0,605.3656943
0,550.6398862
0,894.2750955
0,1163.534574
0,1061.755086
0,1204.54963
0,1666.415624
0,412.9020609
0,595.0659734
0,836.0057683
0,178.1545157
0,627.6453208
0,1004.255095
0,1195.399568
0,515.6356355
0,1242.110378
0,153.2610397
0,1086.740286
0,280.9590497
0,955.8814143
0,1093.282258
0,734.0879454
0,793.8293877
0,410.4961872
0,677.6531966
0,814.5538745
0,800.1773456
0,300.7955043
1,1748.680849
0,0
1,1807.684491
0,833.0705629
0,794.464327
0,631.5980113
0,108.2494526
0,1040.396434
0,1207.052483
0,67.23043907
0,438.3989038
0,708.579795
0,775.4022116
0,0
0,610.5067355
0,845.3432645
0,181.9197785
0,272.9878407
0,805.0963327
0,226.8557048
0,0
0,691.9288288
0,1674.19783
0,715.7174174
0,339.4334297
0,767.3371317
0,1088.488096
0,28.56739084
0,792.5775616
0,1093.11502
0,408.4892466
0,1214.830968
0,850.1598866
0,1078.662963
0,403.6464529
0,1378.169887
0,306.9952026
0,1569.380835
0,1377.269683
0,656.379057
0,1654.632735
0,702.0847515
0,1110.060616
0,718.211754
0,737.1504318
0,672.3800476
0,1298.002763
0,489.3993741
0,636.104269
0,1406.799827
0,997.809843
0,0
0,691.2247423
0,485.8689097
0,730.1796753
0,152.1195126
0,1105.925571
0,0
0,815.737668
0,568.629894
0,589.9444194
0,1139.567166
0,344.5228968
1,2005.575128
0,1391.033809
0,1338.884597
0,78.78255363
0,764.6451796
0,602.6168777
0,834.6900595
0,1391.516591
1,1823.751426
0,1010.070759
0,1069.80034
0,1116.065771
0,428.4022839
0,147.4885752
0,689.519195
0,939.4207168
0,591.1402653
0,1139.264364
0,500.6492512
0,1109.408616
0,733.928449
0,687.9567922
0,118.5984509
0,0
0,634.8650438
0,615.4712543
0,457.9577436
0,854.1493647
0,770.9545178
0,0
0,58.4438978
1,1893.664334
0,768.0436339
0,336.2424173
0,852.9713399
0,1300.707924
0,743.5160765
0,293.4523575
0,1472.948461
0,756.1601309
0,465.4956002
0,1041.438743
0,709.7382874
0,427.11769
0,612.2257762
0,1322.152854
0,673.7476812
1,1135.047349
0,509.6129401
0,113.669024
0,560.4317644
0,1163.73601
0,133.5089142
0,897.4202657
0,793.5627844
0,942.7868536
0,953.8070084
0,814.2436789
0,1387.704469
0,601.345719
0,656.5227013
0,1790.544092
1,1925.982795
0,0
0,310.1186425
0,956.7203919
0,205.1731978
0,1572.803778
0,1455.684182
0,1011.458814
0,413.5990058
0,0
0,377.1938454
0,0
0,0
0,527.0560852
0,1470.330834
0,776.5683574
0,1096.203668
0,130.4529103
0,1331.607309
0,598.0818313
0,177.0108651
0,937.0330528
0,0
0,970.2107314
0,268.8794915
0,708.9778283
0,596.0091827
1,1944.677459
0,1805.293071
0,405.3880438
0,849.1290111
0,988.4077153
1,2261.848162
0,1221.599764
0,1057.3564
0,292.3000209
0,940.0797321
0,368.1969332
0,703.3860084
0,1018.22126
0,240.2256121
0,446.6348475
0,1277.793381
0,519.5840264
0,933.5212001
0,1074.577871
0,1697.753989
0,1240.664707
0,573.5848026
0,486.057014
0,455.3484167
0,1110.43993
0,1225.065552
0,286.2582428
0,1444.630477
0,1031.044588
0,382.0032763
0,1337.313266
0,463.9018129
0,948.7779787
0,626.5161419
0,350.0715602
1,1492.963421
0,847.6358955
0,241.9407399
0,616.5386778
0,733.4148453
0,1100.972882
0,665.6278337
0,174.935485
0,124.2272969
0,344.5450091
0,954.9482703
0,1629.325936
0,913.044919
0,1306.843023
0,2308.893236
0,1042.42039
0,1264.875626
0,1348.645456
0,1256.892288
0,1046.631553
0,0
0,432.6554265
0,563.1501915
0,721.0934339
0,741.5927598
0,1071.305347
0,1589.638598
0,1194.597579
0,269.5879188
0,455.5990263
0,795.5407915
0,595.3688043
0,539.8347931
1,1322.723979
0,1267.295791
0,1091.999738
0,951.7855506
0,559.4983021
0,1222.141327
0,1026.104495
0,1140.594209
0,556.4448383
0,306.6107704
0,1271.250986
0,333.0727083
0,1174.519506
0,473.9614391
1,1724.963232
0,1056.770651
0,841.734663
0,590.8781726
0,1070.666361
0,914.9723795
0,1130.512899
1,1706.956841
0,839.3255069
0,330.9361079
0,762.5850193
0,986.8181659
0,916.0730001
0,1263.676788
0,0
0,441.0087864
0,349.0544114
0,423.9854717
0,1295.029713
0,681.7244755
0,1153.02131
0,1470.342593
0,1040.873311
0,1007.268679
0,667.1445832
0,634.6799702
0,298.7045166
0,909.48422
1,1737.537815
0,203.2638172
0,0
0,1889.678319
1,1558.463471
0,1201.927539
0,1051.604407
0,641.5253832
0,883.907073
0,953.809047
0,1168.895545
0,431.3307401
0,1291.915263
0,335.3579479
0,30.8244501
0,1119.237574
1,1812.079998
0,385.6908387
0,651.5500049
0,1717.495025
0,1181.513221
0,745.2795147
0,1453.309747
0,1333.097471
0,571.8863591
0,494.6532294
0,163.5826085
0,1371.468372
0,1129.202659
0,0
0,84.85654884
0,681.4512395
0,1366.477534
0,82.0884565
0,602.9962261
0,176.3231998
0,713.7991565
0,137.7246167
0,159.9734731
1,1956.923906
0,183.5763822
0,975.3354849
0,0
0,424.285797
0,1477.669207
0,1211.363648
0,903.5493047
0,1076.233587
0,988.667818
0,1311.088803
0,0
0,289.3299083
0,22.53717523
0,287.6074133
0,25.82837121
0,725.7933681
0,1137.028318
0,1335.115552
0,1193.676973
0,0
0,1047.72339
0,0
0,327.3225081
0,771.6829167
0,873.6786524
0,974.9077893
0,309.8239952
0,286.8523269
0,509.8522537
0,840.3386901
0,223.6869181
0,1407.224571
0,1178.982625
0,1298.484815
0,627.3533533
0,907.1697759
0,872.1518416
0,620.3203556
0,380.333108
0,1073.168533
0,883.233754
0,1558.217831
1,2023.733603
0,803.9611048
0,1060.204707
0,869.8545396
0,1306.483031
0,1597.898741
0,1351.962465
0,0
0,442.5909249
0,963.2011987
0,1063.797087
0,214.4115627
0,1258.576399
0,506.6271509
0,38.40778522
0,1237.5474
0,0
0,555.6652909
0,747.9375239
0,1000.621768
0,773.6729475
0,744.7661997
0,953.1233642
0,998.3757695
0,1098.955685
0,521.6873539
0,82.73038975
0,219.1150032
0,276.3798286
0,1180.363817
0,620.9185967
0,414.8575624
0,1389.890556
0,703.0119004
0,493.5494228
0,1351.411543
0,461.7827648
0,143.1022619
0,1280.003234
0,1764.68273
1,1648.474017
0,0
0,610.5977516
0,355.1485857
0,472.5111008
0,786.0139114
0,772.7320741
0,751.2972186
0,1433.71078
0,1037.008599
0,1827.13495
0,764.5059389
0,589.5420167
0,754.1274899
0,911.9264415
0,311.918279
0,933.2872312
1,1374.474712
0,322.3119543
0,703.8387655
0,534.6929068
0,0
0,770.5198985
0,1015.725881
0,421.1464996
0,1125.091402
0,857.380822
0,363.9414625
0,1157.779701
0,993.302551
0,403.4594274
1,2134.934488
0,1234.942716
0,805.1042517
0,0
0,157.5140425
0,257.8976572
0,1056.915063
0,0
0,1730.291081
0,694.5007107
0,1546.760526
0,428.6653053
0,1764.532309
0,1181.979697
0,943.1323898
0,0
0,1087.193767
0,14.82095305
0,0
0,836.0105904
0,1494.521135
0,1318.528957
0,431.1279151
0,1335.473573
0,1141.442176
0,795.1192916
0,1005.444088
0,481.2401636
0,427.340143
0,1157.593925
0,890.2130229
0,1321.329159
0,1167.943622
0,1197.170953
0,922.8853555
0,834.7118946
0,1264.586941
0,1603.665223
0,838.2760677
0,850.6772791
0,1508.307713
0,1272.480579
0,981.8397963
0,487.6950209
0,1046.416673
0,1533.917257
0,709.9535652
0,1610.015858
0,645.6885305
0,377.7139958
0,994.99017
0,1240.665744
0,736.5906124
0,1201.230618
0,647.3673882
0,1161.239934
0,1521.912738
0,805.5206283
0,1155.399548
0,613.1111421
0,623.9576763
0,1000.90104
0,807.7488274
0,1156.040208
0,637.283464
0,1241.690987
0,741.1930622
0,1169.834113
0,0
0,1088.3032
0,0
0,608.9485801
0,431.3027892
0,512.6534379
0,1241.61642
0,0
0,561.4337464
0,245.2442839
0,1081.063663
0,492.3264548
0,1349.57175
0,1150.43168
0,357.8658809
0,331.1052765
0,1457.673369
0,852.3139525
0,1378.940514
0,1005.521508
0,1420.993454
0,570.2955412
0,1228.990373
0,1142.935257
0,759.3458148
0,846.6835117
1,2133.464209
0,354.5743684
0,0
0,1051.401733
0,0
0,887.4681371
0,688.1093445
0,1257.34063
0,1175.817635
0,0
0,608.5517388
0,0
1,2110.556858
0,696.9001673
0,559.4685833
0,715.3929218
0,2026.863631
0,1187.358891
0,785.7906701
0,845.9203698
0,1032.670815
0,861.2727392
0,1601.87795
0,955.9270221
0,877.8798035
0,1043.758264
0,1080.071527
0,589.2178954
0,769.5312437
0,951.0475319
0,1189.158934
0,1709.344285
0,1402.553926
0,250.8795835
0,681.4176227
0,1333.248659
0,858.7611254
0,992.7762449
0,265.3022839
0,754.4775776
0,584.0812286
0,1175.233377
0,1388.664149
0,410.099265
0,59.13249864
0,1939.71236
0,886.1490576
0,770.9994019
0,306.4109271
0,1022.101638
0,847.9840353
0,1596.227808
0,1635.222942
0,0
0,1306.796916
0,932.9523691
0,1052.875142
0,1304.634346
0,2052.133463
0,1216.725616
0,526.470865
0,153.4479361
0,905.6415057
0,1068.873957
0,0
0,992.440019
0,964.6025631
0,493.6354264
0,835.6564355
0,480.0930869
0,637.60187
0,2134.015627
0,1475.207229
0,887.3432884
0,1376.309911
0,1304.700879
0,225.506104
0,1261.268219
0,30.58367172
0,437.0352358
0,922.6374027
0,412.7468149
0,693.1013449
0,915.4626482
0,1322.492812
0,1610.086988
0,1113.134257
0,0
0,1163.146385
0,924.2953475
1,1983.234475
0,725.7005868
0,1030.496155
0,1038.97702
0,292.8574108
0,495.1139113
0,659.0404108
0,291.9681397
0,471.3565174
0,855.822381
0,918.6817794
0,1251.32255
1,1066.884084
0,1427.124037
0,1263.880058
0,1128.141493
0,694.3985831
0,805.3980049
0,519.5172955
0,1051.297161
0,421.8969022
0,622.4137203
0,1005.264248
0,537.4925429
0,189.9987142
0,309.8628233
0,969.4457592
0,775.5892326
0,1296.474737
0,1037.155516
0,978.6521803
0,965.0461321
0,816.0427981
0,716.1857509
0,1130.608881
0,383.7049011
0,1008.154522
0,652.8174543
0,1232.794737
0,803.224401
0,1443.431696
0,1288.44856
0,0
0,1053.332641
0,744.7879024
0,412.6876132
0,943.4020371
0,1192.974028
0,1071.511583
0,1493.270467
0,1132.837721
0,597.4840406
0,792.9754861
0,1376.075401
0,1060.016921
0,532.3267381
0,0
0,894.1258092
0,906.4363882
0,0
0,506.4259139
0,943.5017211
0,0
0,442.4895649
0,380.9633077
0,961.999353
1,1789.093391
0,76.47608896
0,1067.139026
0,0
0,253.1319822
0,1056.928348
0,179.7000705
0,990.9357627
0,693.7537183
0,965.2768178
0,300.8762062
0,1265.044932
0,558.6705138
0,1183.983311
0,1165.840209
0,1542.191227
0,587.7677591
0,0
0,389.9766946
0,647.075901
0,70.98316299
0,115.5453555
0,90.93344719
0,1230.424256
0,201.5583994
0,1562.846155
0,622.8952091
0,1142.126955
0,1796.26764
0,947.4239701
0,419.4405795
0,1660.827702
0,391.2404617
0,613.4309365
0,1024.108807
0,0
0,1252.958338
0,708.8374818
0,266.6470861
0,1339.363614
0,781.5953359
0,1021.370111
0,948.4942785
0,1312.93378
0,0
0,0
0,0
0,859.3369637
0,646.157668
1,1707.914634
0,133.673455
0,80.59567582
0,631.6008477
0,1236.617914
0,742.5833733
0,97.03146278
0,1054.22211
0,959.600287
0,1258.852277
0,443.2464668
0,1605.102415
0,0
0,832.6459751
0,443.5370288
0,817.4317693
0,881.6637997
0,1154.094274
0,961.5755637
0,516.1219595
0,1357.411868
0,1036.030594
0,900.6093417
0,1516.326025
0,1015.204535
0,232.105744
0,1082.284133
0,682.4396608
0,1218.13888
0,802.4131422
0,143.8548983
0,1087.465794
0,895.7539556
0,660.2854965
0,630.9734892
0,1648.966029
0,975.9555974
0,297.0053783
0,0
0,0
0,789.2148949
1,1804.036475
0,1266.113867
0,135.1876434
0,28.81374346
0,0
0,750.6989964
0,805.3051169
0,1093.803005
0,483.9652713
0,1534.394884
0,1349.187291
0,158.5704427
0,172.4620199
0,1280.762861
0,213.1732752
0,0
0,704.0136486
0,708.8139762
0,257.3963831
0,1188.744296
0,0
0,1321.703891
0,882.5819675
0,1418.134148
0,1245.422205
0,339.5292685
0,824.5478304
0,241.4426903
0,1510.79325
0,396.64125
0,1633.697803
0,650.4183411
0,1382.438231
0,613.4802945
0,1424.351218
0,914.1081756
0,802.0089304
0,539.674903
0,337.5759999
0,813.4948376
0,477.882122
0,342.1916021
0,840.365781
0,865.5655922
0,645.5916366
0,1755.38891
0,498.7494508
0,587.7810817
0,824.6165935
0,0
0,880.803636
0,917.1221347
0,789.7175406
0,763.8556247
0,1062.16651
0,944.3325674
0,877.501423
0,1344.103406
1,1543.099582
0,380.3174501
0,1176.893303
0,733.1999149
0,348.9970288
0,1380.087526
0,943.1657194
0,1248.885849
0,713.223492
0,834.2356082
0,0
0,1558.883862
0,1362.186619
0,1581.521505
0,324.8549714
0,1112.73574
0,379.5987261
0,1549.098151
0,1489.415915
0,548.2063638
0,561.968473
0,595.4867014
0,267.5139688
0,1793.303188
0,1773.153542
0,618.8603727
0,205.6438081
0,1011.431543
0,0
0,1154.432105
0,292.5159807
0,1106.946277
1,1665.954621
0,968.671101
0,797.2493693
0,636.8978227
0,1011.334848
0,791.0352223
0,942.4747495
0,706.9742779
0,767.4348125
0,568.8436683
0,1271.562957
0,938.9391417
0,1012.194199
0,1355.493231
0,912.0487219
0,289.5988343
1,2035.861557
0,1602.179886
0,0
0,1202.390705
0,554.7076529
0,229.9887235
0,768.979148
0,1211.040146
0,0
0,0
0,859.9366511
0,0
0,1471.538391
0,582.8738672
0,463.1193392
0,986.1541303
0,534.7460545
0,1402.690527
0,967.748001
0,884.0225178
0,455.6999383
0,0
0,1141.23821
0,365.2358798
0,38.37592458
0,731.9706113
0,1006.719786
0,1107.801156
0,777.5308087
0,1501.426087
0,862.0600385
0,12.1864203
0,0
0,1820.32549
0,576.0689929
0,837.7526213
0,399.793885
0,578.7550989
0,1106.540875
0,390.7456114
0,274.1946278
0,1476.877642
0,578.4607424
0,1064.147713
0,1598.303417
0,863.4518296
0,1157.759857
0,406.3860491
0,309.2444877
0,943.9512443
0,1206.791937
0,1448.060458
0,1166.593989
0,800.308672
0,714.9260001
0,471.2550831
0,662.1644451
0,770.4319619
0,597.3268696
0,140.8530225
0,1035.552944
0,784.1087812
0,442.027425
0,888.081432
0,704.2029083
0,1016.450616
0,1036.460728
0,1060.220034
0,1243.92806
0,1291.977346
0,69.25247581
0,196.3892855
0,709.0271029
0,1034.149962
0,868.0060301
0,1236.006993
0,12.91234955
0,826.4536365
0,703.9900094
0,817.1214384
0,1210.014631
0,766.4062474
0,1643.654052
0,1053.014778
0,240.0774345
0,62.65294851
0,924.2332039
0,944.0710359
0,295.7854428
1,2085.586978
0,474.3552638
0,504.7233526
0,292.3841444
0,593.2804678
0,76.06408834
0,1270.09281
0,877.3436869
0,932.5609425
0,279.9633883
0,1155.175006
0,0
0,1216.767562
0,0
0,728.5493992
0,0
0,643.5652672
0,973.0823643
0,1177.957425
0,196.9871114
0,1526.268669
0,441.3960846
0,1004.641773
0,1258.069534
0,1563.993419
0,367.3515763
0,1222.768041
0,1582.202813
0,647.130283
0,0
0,1585.333029
0,837.9723362
0,686.7821494
0,947.842159
0,1205.055008
0,1254.131055
0,949.1238463
0,530.24602
0,833.6899703
0,638.4653109
1,2387.314867
0,839.3908902
0,294.634281
0,1178.179438
0,1149.720136
0,909.7642677
0,1391.508027
0,1029.249632
0,1504.59694
0,1276.4893
0,874.9150425
0,1104.689463
0,0
0,698.800444
0,1055.410868
0,131.2846105
0,795.903786
0,611.9542968
0,1670.423008
0,1423.149545
0,770.6419392
0,1315.469609
0,599.204105
0,584.356741
0,27.27187849
0,65.72759508
0,1338.461116
0,1120.422968
0,726.0293438
0,1353.588284
0,531.7442107
0,1824.641385
0,894.4654681
0,1275.538565
0,550.6243941
0,270.3910262
0,651.9986041
0,718.3511021
0,1008.94654
0,1510.747812
0,1393.368283
0,586.5882744
0,793.4139267
0,285.9101691
0,550.3810558
0,716.491995
0,383.6864669
0,252.3333091
0,1164.10427
0,1080.185777
0,906.4785442
0,457.8000986
0,1215.867359
0,217.3615206
0,1076.727705
0,58.06606208
0,1615.225001
0,1119.001789
0,671.9580672
0,634.2179264
0,831.8185363
0,373.0625165
0,776.4548762
0,1031.303939
0,910.6724158
0,1010.809065
0,1090.35035
0,1008.550343
0,0
0,1824.368004
0,730.1644185
0,991.1317826
0,1356.516665
0,576.6355769
0,1334.554191
0,1487.661808
0,778.6934925
0,444.1963823
0,1023.36216
0,153.4000958
0,661.7606164
0,312.6147065
0,645.3725645
0,0
0,779.6147234
0,569.4987908
0,1287.765895
0,1177.81507
0,795.3685571
0,877.039197
0,823.9919883
0,1019.215358
0,942.7374821
0,6.787861759
0,0
0,1420.204205
0,1254.662583
0,0
0,1140.071899
0,747.9585112
0,1598.602553
0,1226.370717
0,929.8199349
0,807.405738
0,345.3649412
0,982.4509449
0,1067.670767
0,742.5406142
0,1060.178447
0,523.7533678
0,697.982915
1,1500.894533
0,1682.897631
0,1264.04207
0,1352.462336
0,376.8789166
0,629.5612815
0,709.4142298
0,541.3462788
0,421.1723819
0,500.8042199
0,0
0,1089.365873
0,603.8474825
1,1165.539853
0,1457.622602
0,390.0550264
0,584.1412164
0,901.0122829
0,1380.096737
0,1146.067689
0,1058.025969
0,474.3796621
0,969.1435189
0,1616.738878
0,1185.028651
0,472.6332289
0,1257.625123
0,640.9184388
0,105.7442477
0,672.4267927
0,568.666447
0,368.1982988
0,1546.548506
0,230.2203941
0,815.0547024
0,164.3055117
0,1785.797516
0,661.0522978
0,979.8771549
0,778.2499052
0,190.6192783
0,523.813717
0,175.6988688
0,977.9479232
0,837.6953592
0,1436.32082
0,638.229501
0,714.0116591
0,738.2532477
0,507.5265349
0,1033.833494
0,19.73946092
0,434.704864
0,0
0,629.7640719
0,522.7677589
0,294.6564875
0,469.4256329
0,838.4370383
0,1407.639515
0,1417.225499
0,363.9940646
0,128.2518222
1,1894.168201
0,1624.795642
0,645.9492708
0,684.0849049
0,1168.284538
0,766.1240549
0,738.2686012
0,525.8903383
0,631.2535067
0,0
0,913.9139657
0,578.7525663
0,1503.849951
0,555.2657969
1,1289.24621
0,545.5665107
0,1112.348992
0,564.9074481
0,591.8414074
0,908.1228119
1,2169.196187
0,1108.105366
0,0
0,957.5919029
0,448.0399683
0,1188.072875
0,1223.885814
0,959.967042
0,734.7218364
0,0
0,1423.284258
0,217.1635013
0,672.0451389
0,830.7653898
0,652.5281789
0,533.9891482
0,1626.634079
0,1382.120977
0,0
0,1165.689152
0,1190.420507
0,435.2146571
0,1382.422544
0,1265.954833
0,1303.626132
0,240.1013667
0,326.4386248
0,562.8019307
0,531.4863606
0,594.5443798
0,745.7338929
0,1218.638905
0,266.4604812
1,1899.546842
0,717.601673
0,507.3345958
0,1422.774586
0,1253.699614
0,1301.650765
1,2415.316994
0,1367.013875
0,449.0515984
0,505.6978729
0,1150.458785
0,981.4922134
0,612.2660524
0,1122.292386
0,59.79707128
0,1353.011845
0,1232.233527
0,924.0131534
0,517.8245459
0,1795.71687
0,983.56056
0,990.3542603
0,1529.517006
0,272.8731293
0,636.2066156
1,1751.347088
0,721.9203797
0,511.4175111
0,563.6872028
0,1110.720922
0,403.0343765
0,430.0904233
0,278.4739843
1,2228.472283
0,1201.782617
0,490.7984044
0,792.8559724
0,870.6623709
0,1149.209836
0,493.533675
0,874.3483758
0,1097.94754
0,976.1491224
0,1373.725379
0,1282.762841
0,636.7284738
0,1823.231922
0,605.8638006
0,0
0,491.5203106
0,248.3623967
0,1036.503746
0,1130.893933
0,1048.538983
0,1251.888502
1,1578.847496
0,0
0,1531.962958
0,935.4652503
0,1056.181067
0,1060.776827
0,253.8508786
0,323.1232557
0,1051.224565
0,925.9470583
0,831.2419342
0,280.8368683
0,1092.34255
0,702.276627
0,663.0958877
0,224.7422764
0,1108.680514
0,0
0,352.7980607
0,1390.185426
0,599.647361
0,514.5454923
0,484.8943167
0,278.7204414
0,661.0557337
0,1110.29634
0,1306.257568
1,1966.062966
0,588.5647713
0,0
0,1289.602237
0,1054.278499
0,0
0,897.8072418
0,673.7855907
0,636.3350235
0,412.0716146
1,1898.323497
0,1606.403675
0,0
0,0
0,486.3844235
0,1738.110835
0,0
0,355.9366266
0,0
0,1925.987451
0,819.1118002
0,588.756707
0,975.5719981
0,127.1619255
0,713.4368134
0,737.7230425
0,687.0644195
0,444.5145836
0,1061.284237
0,1425.495582
0,638.2619325
0,1101.444967
0,888.2445875
0,951.2087248
0,1152.096644
0,883.1603001
0,1126.988011
0,742.8212302
0,1532.116645
0,266.7686301
0,310.4305997
0,1702.301357
0,649.7824955
0,648.3214545
0,995.2741519
0,330.0748824
0,1358.573433
1,1166.798527
0,671.6695725
0,484.0854836
0,1404.627553
0,617.001387
0,964.6248897
0,466.579143
0,618.801159
0,1310.952365
0,123.9274635
0,786.2642192
0,748.2105894
1,2124.489239
0,326.3912434
0,474.8827825
0,59.9658271
0,1611.333882
0,545.6052116
0,0
0,1249.354139
0,587.8747541
1,1302.734742
0,908.3727454
0,1252.133019
0,277.1686519
0,623.5748091
0,943.1993902
0,1815.445231
0,927.4246504
1,2008.032985
0,1028.235235
0,408.236017
0,1355.436847
0,376.7707988
0,856.4791573
0,1110.743705
0,437.814279
0,1013.705407
1,1922.829046
0,1066.792794
0,465.5532801
0,899.4833121
0,592.8006667
0,164.0010194
0,0
0,1335.131324
0,1549.61638
0,1441.070696
0,1157.652068
0,899.4620065
0,331.167032
0,439.2017918
0,489.7176909
0,652.9936792
0,206.8208783
0,932.4874049
0,1098.232451
0,1959.59552
0,1706.953766
0,1255.883711
0,537.9544088
0,349.1618062
0,167.6060988
0,1612.465315
0,551.2540524
0,1521.496682
0,826.9601242
0,770.0819346
0,1109.425497
0,559.3240273
0,390.2781979
0,1567.023862
0,170.2602366
0,528.8502036
0,0
0,1000.415807
0,538.7486464
0,435.4028043
0,110.6605307
0,153.563343
0,856.6247281
0,934.2520481
0,783.1229601
0,1271.112495
0,910.7598227
0,748.6520804
0,668.9422598
0,1061.932041
0,766.0088421
0,1396.234603
0,265.4358914
1,2080.937247
0,324.6912643
0,1135.010767
1,1731.680766
0,1133.232966
0,782.6486901
0,745.5654746
0,1444.361237
0,1340.5292
1,1903.667219
0,317.9035736
0,901.3177479
0,527.9834823
0,915.6537558
0,1143.550354
1,1488.558775
0,1024.230284
0,619.9038223
0,1007.248656
0,0
0,1342.047594
0,1478.169785
0,149.3577795
0,279.7242752
0,869.8087827
0,1493.287852
0,1127.822686
0,924.6927054
0,311.507988
0,696.5100668
0,295.6334521
0,464.762682
0,750.4126745
0,890.4076532
0,0
0,340.697866
0,724.2438058
0,979.8550462
0,33.45702647
0,1203.736179
0,735.7308567
0,884.9188466
0,825.8499757
0,1734.58584
0,670.4934929
0,874.8472856
0,0
0,827.3504736
0,1508.841378
0,0
0,914.515479
0,302.9612445
0,275.4858932
0,589.5580943
0,1120.267458
0,1416.966156
0,1270.176678
0,848.2344863
0,560.9680738
0,619.6155048
0,1197.579775
1,1585.729401
0,478.3633261
0,1144.912479
0,778.7519229
0,1675.422141
0,680.7697735
0,1113.577978
0,339.3513975
0,908.8712521
0,480.787555
0,874.5830207
0,0
0,1353.522203
0,1073.950033
0,1402.287769
0,759.1480034
0,4.109498145
0,194.5543901
0,597.5996145
0,1067.781115
0,379.2910135
0,583.5997492
0,465.5222142
0,1144.122747
0,1025.087573
0,203.9580437
0,439.5817266
0,0
0,720.8575686
0,1385.79514
0,1127.507577
0,808.0001678
0,280.2481537
0,378.7230203
0,885.5168464
0,0
0,1006.942246
0,490.645063
0,141.0265496
0,761.8855412
0,1787.60382
0,964.5413058
0,931.5769842
0,10.0565726
0,1971.663236
0,1171.519916
0,784.383692
0,503.4985373
0,295.4807145
1,1475.057438
0,950.4713695
0,1083.702362
0,1334.666264
1,1332.386178
0,314.5480494
0,683.1898968
0,1087.412755
0,443.6347834
0,426.5528803
0,532.9847408
0,1378.217339
0,470.0359134
0,470.3093927
0,98.39661755
0,400.0591104
0,1265.725868
0,700.3351717
0,1266.772636
0,116.3537354
0,1023.638535
0,823.6641694
0,1328.671531
0,1032.185178
0,1093.639058
0,587.764496
0,1379.184314
0,444.0253084
0,597.6024871
0,738.1944102
0,563.4911731
0,1518.715646
0,1610.719681
0,542.3896938
0,586.1690704
0,648.8853641
0,913.0464559
0,1650.896019
0,758.5061124
0,1955.557356
0,446.9644659
0,874.9416209
0,1124.567376
0,0
0,184.5691415
0,1133.799783
0,1148.923139
0,1040.272472
0,753.9608286
0,818.4962932
0,1228.655816
0,16.4148836
0,763.900776
0,1667.308827
0,637.4918793
0,911.1320579
0,125.0538441
0,548.2788232
0,795.0348699
0,649.1590457
0,0
0,292.3343828
0,1285.991803
0,845.8543023
0,1660.111798
0,610.5686385
0,1137.421085
0,1115.768562
0,302.1642898
0,1074.143357
0,510.960176
0,974.4105653
0,46.18328844
0,1731.604528
0,1429.393379
0,503.5138088
1,2179.221428
0,18.78828058
0,1047.139689
0,1049.603574
0,1372.935822
0,958.3266322
0,826.6385929
0,1005.163082
0,1132.862485
0,618.610524
0,1073.825421
0,1108.800997
0,583.7120008
0,835.5334433
0,698.6738292
0,929.5761899
0,916.5979585
0,1324.198769
0,1219.376677
0,265.2958484
0,1255.425835
0,1524.436703
0,326.3972934
0,1821.003152
0,1357.423466
0,1187.473801
0,925.9048607
0,1451.785006
0,32.06807899
0,685.1975865
0,1071.89915
0,874.4902512
0,926.3096412
0,1235.640809
0,1155.504667
1,1360.385782
0,234.9957765
0,854.6912433
0,1405.658927
0,1161.026177
0,329.3476893
0,1541.320802
0,1456.652456
0,0
0,83.08037273
0,95.8981855
0,674.804717
0,917.7839803
0,759.8033264
0,379.0630675
1,2004.394001
0,1469.603836
0,200.2748084
0,843.4296594
0,676.7633506
0,46.09208958
